_id,plr_type,plr_median,plr_confidence_low,plr_confidence_high,length_years_rounded,power_dc,pv_climate_zone,technology1,technology2,type_mounting,tracking
2609,sensor,-1.49,-1.79,-1.23,"","","","","","",""
2610,sensor,-1.63,-2.01,-1.38,"","","","","","",""
2611,sensor,-1.71,-2.01,-1.32,"","","","","","",""
2612,sensor,-1.59,-1.95,-1.25,"","","","","","",""
2613,sensor,-1.35,-1.63,-1.04,"","","","","","",""
2614,sensor,-1.78,-2.12,-1.5,"","","","","","",""
2615,sensor,-1.56,-1.87,-1.34,"","","","","","",""
2616,sensor,-1.61,-1.91,-1.28,"","","","","","",""
2617,sensor,-1.4,-1.73,-1.08,"","","","","","",""
2618,sensor,-1.66,-2.01,-1.32,"","","","","","",""
2619,sensor,-1.86,-2.12,-1.54,"","","","","","",""
2620,sensor,-1.79,-2.09,-1.48,"","","","","","",""
2621,sensor,-1.62,-1.87,-1.32,"","","","","","",""
2622,sensor,-1.72,-1.99,-1.44,"","","","","","",""
2623,sensor,-1.67,-1.94,-1.4,"","","","","","",""
2624,sensor,-2.06,-2.29,-1.77,"","","","","","",""
2625,sensor,-1.75,-2.01,-1.44,"","","","","","",""
2626,sensor,-2.06,-2.36,-1.75,"","","","","","",""
2627,sensor,-1.98,-2.3,-1.71,"","","","","","",""
2628,sensor,-1.63,-1.88,-1.36,"","","","","","",""
2629,sensor,-1.79,-2.02,-1.53,"","","","","","",""
2630,sensor,-1.94,-2.15,-1.71,"","","","","","",""
2631,sensor,-1.98,-2.23,-1.72,"","","","","","",""
2632,sensor,-1.98,-2.22,-1.65,"","","","","","",""
2633,sensor,-1.66,-1.85,-1.42,"","","","","","",""
2634,sensor,-2,-2.26,-1.69,"","","","","","",""
2635,sensor,-1.69,-1.91,-1.48,"","","","","","",""
2636,sensor,-1.4,-1.79,-1.11,"","","","","","",""
2637,sensor,-1.77,-2.04,-1.48,"","","","","","",""
2638,sensor,-1.47,-1.79,-1.15,"","","","","","",""
2639,sensor,-1.44,-1.75,-1.2,"","","","","","",""
2640,sensor,-1.52,-1.88,-1.18,"","","","","","",""
2641,sensor,-1.86,-2.13,-1.61,"","","","","","",""
2642,sensor,-1.55,-1.84,-1.32,"","","","","","",""
2643,sensor,-1.53,-1.82,-1.29,"","","","","","",""
2644,sensor,-1.54,-1.76,-1.26,"","","","","","",""
2645,sensor,-1.55,-1.78,-1.27,"","","","","","",""
2646,sensor,-1.39,-1.67,-1.15,"","","","","","",""
2647,sensor,-1.61,-1.87,-1.28,"","","","","","",""
2648,sensor,-1.46,-1.71,-1.22,"","","","","","",""
2649,sensor,-1.54,-1.8,-1.26,"","","","","","",""
2650,sensor,-1.53,-1.83,-1.3,"","","","","","",""
2651,sensor,-1.94,-2.17,-1.62,"","","","","","",""
2652,sensor,-1.6,-1.88,-1.34,"","","","","","",""
2653,sensor,-1.53,-1.85,-1.28,"","","","","","",""
2654,sensor,-1.47,-1.73,-1.23,"","","","","","",""
2655,sensor,-1.52,-1.71,-1.33,"","","","","","",""
2656,sensor,-1.51,-1.73,-1.31,"","","","","","",""
2657,sensor,-1.53,-1.77,-1.31,"","","","","","",""
2658,sensor,-1.56,-1.82,-1.34,"","","","","","",""
2659,sensor,-1.76,-2.05,-1.55,"","","","","","",""
2660,sensor,-1.75,-2.02,-1.52,"","","","","","",""
2661,sensor,-1.58,-1.75,-1.35,"","","","","","",""
2662,sensor,-1.71,-1.98,-1.4,"","","","","","",""
2663,sensor,-2.31,-2.63,-2,"","","","","","",""
2664,sensor,-1.87,-2.08,-1.63,"","","","","","",""
2665,sensor,-2.3,-2.58,-1.99,"","","","","","",""
2666,sensor,-1.53,-1.83,-1.2,"","","","","","",""
2667,sensor,-1.86,-2.21,-1.64,"","","","","","",""
2668,sensor,-1.47,-1.77,-1.16,"","","","","","",""
2669,sensor,-2.02,-2.27,-1.71,"","","","","","",""
2670,sensor,-2.07,-2.29,-1.84,"","","","","","",""
2671,sensor,-2.01,-2.23,-1.74,"","","","","","",""
2672,sensor,-1.47,-1.75,-1.11,"","","","","","",""
2673,sensor,-1.95,-2.26,-1.7,"","","","","","",""
2674,sensor,-1.77,-2.08,-1.51,"","","","","","",""
2675,sensor,-1.88,-2.25,-1.57,"","","","","","",""
2676,sensor,-1.39,-1.64,-1.08,"","","","","","",""
2677,sensor,-2.07,-2.47,-1.8,"","","","","","",""
2678,sensor,-1.96,-2.28,-1.69,"","","","","","",""
2679,sensor,-1.92,-2.2,-1.64,"","","","","","",""
2680,sensor,-1.76,-2.03,-1.5,"","","","","","",""
2681,sensor,-2.33,-2.62,-2.07,"","","","","","",""
2682,sensor,-1.6,-1.98,-1.22,"","","","","","",""
2683,sensor,-1.71,-1.97,-1.45,"","","","","","",""
2684,sensor,-2.15,-2.4,-1.85,"","","","","","",""
2685,sensor,-1.93,-2.25,-1.58,"","","","","","",""
2686,sensor,-1.9,-2.23,-1.59,"","","","","","",""
2687,sensor,-2.06,-2.31,-1.75,"","","","","","",""
2688,sensor,0.2,-0.4,0.88,3,0.5-2 MW,T3,multi-Si,Al-BSF,Roof,FALSE
2689,nsrdb,-0.38,-1.1,0.5,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
2690,nsrdb,-0.18,-0.99,0.9,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
2691,nsrdb,-0.12,-0.85,1.12,3,0.5-2 MW,T4,mono-Si,n-IBC,Canopy,FALSE
2692,nsrdb,-0.74,-1.51,0.26,6,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
2693,nsrdb,-0.11,-1.44,1.27,6,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
2694,sensor,-0.89,-1.38,-0.47,3,< 0.5 MW,T3,multi-Si,PERC,Parking,FALSE
2695,sensor,-0.72,-1.24,-0.31,3,< 0.5 MW,T3,multi-Si,PERC,Parking,FALSE
2696,sensor,-1.63,-1.9,-1.35,9,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
2697,sensor,-0.9,-1.07,-0.71,9,< 0.5 MW,T3,mono-Si,n-IBC,Ground,TRUE
2698,nsrdb,-0.94,-1.23,-0.58,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2699,nsrdb,-0.87,-1.2,-0.51,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2700,nsrdb,-0.72,-1.14,-0.53,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2701,nsrdb,-0.94,-1.29,-0.67,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2702,nsrdb,-0.99,-1.37,-0.61,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2703,nsrdb,-0.9,-1.27,-0.58,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2704,nsrdb,-0.8,-1.11,-0.46,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2705,nsrdb,-0.93,-1.24,-0.62,5,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2706,nsrdb,-1.42,-1.77,-1.06,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2707,nsrdb,-0.89,-1.21,-0.57,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2708,nsrdb,-0.86,-1.13,-0.54,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2709,nsrdb,-0.75,-1.07,-0.34,5,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2710,nsrdb,-1.01,-1.4,-0.68,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2711,nsrdb,-1.05,-1.33,-0.7,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2712,nsrdb,-1,-1.33,-0.7,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2713,nsrdb,-0.94,-1.28,-0.62,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2714,nsrdb,-0.84,-1.2,-0.55,5,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2715,nsrdb,-1.02,-1.34,-0.66,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2716,nsrdb,-1.06,-1.39,-0.72,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2717,nsrdb,-0.84,-1.16,-0.51,5,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2718,nsrdb,-1.07,-1.35,-0.7,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2719,nsrdb,-1.07,-1.39,-0.76,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2720,nsrdb,-0.78,-1.01,-0.36,5,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2721,nsrdb,-0.81,-1.13,-0.56,5,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2722,nsrdb,-0.96,-1.26,-0.69,6,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
2723,nsrdb,-2.22,-3.13,-1.51,3,0.5-2 MW,T4,mono-Si,n-IBC,Roof,FALSE
2724,nsrdb,-0.44,-1.07,0.26,6,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
2725,nsrdb,-1.26,-2.29,0.39,3,< 0.5 MW,T4,multi-Si,Al-BSF,Roof,FALSE
2726,nsrdb,-1.33,-1.91,-0.39,5,0.5-2 MW,T4,multi-Si,Al-BSF,Ground,FALSE
2727,nsrdb,-1,-1.92,0,5,0.5-2 MW,T4,multi-Si,Al-BSF,Ground,FALSE
2728,nsrdb,-1.45,-2.27,-0.7,5,0.5-2 MW,T4,multi-Si,Al-BSF,Ground,FALSE
2729,nsrdb,-1.19,-2.15,-0.47,5,0.5-2 MW,T4,multi-Si,Al-BSF,Ground,FALSE
2730,nsrdb,-1.49,-2.14,-0.56,5,0.5-2 MW,T4,multi-Si,Al-BSF,Ground,FALSE
